"","Comp1","Comp2","Comp3"
"LFxTRC5462",-0.00115818137735907,0.0021914158226281,0.0261330106834387
"LFxTRC5463",0.0213286663825452,0.00244801509993882,0.0358873893834373
"LFxTRC5464",0.0525868479740072,0.00264029402911676,0.0223042684385463
"LFxTRC5465",-0.0187089677712183,-0.0379095858731637,0.00873483751489655
"LFxTRC5480",0.0111421815402676,0.0106595232042138,-0.0106952457654179
"LFxTRC5481",0.00344931739375177,-0.0234959863352194,-0.00452020369206069
"LFxTRC5482",0.0348807205241978,-0.000278365935599624,0.000480047234706131
"LFxTRC5483",-0.00749842321213656,-0.0401919817396301,0.00146858862544202
"LFxTRC5484",-0.0442794751221244,0.0047706824101482,0.0049088097826068
"LFxTRC5485",-0.0255454218096427,-0.0193391417530998,0.00389951165256015
"LFxTRC5486",0.0208250280871633,-0.00251854063454814,-0.00675960552836914
"LFxTRC5487",-0.0105037475183637,-0.00257846795362336,0.0128793284835331
"LFxTRC5488",-0.0178960421295117,-0.0251241217098997,-0.0150844351157662
"LFxTRC5489",0.0267376418108398,-0.0196173916959638,0.00423448657359052
"LFxTRC5490",0.00633282035517384,0.03263058690098,0.00152066218129371
"LFxTRC5492",0.0166104156017072,0.014334649802926,-0.00456764525871904
"LFxTRC5493",0.0139312219448772,-0.000436582276817221,0.0224898647837894
"LFxTRC5494",-0.0223573679739673,-0.0152804269248757,0.0271270503896324
"LFxTRC5495",-0.000688756353756198,0.00363925207242539,0.0114828216055284
"LFxTRC5496",-0.00530946163643772,-0.00645833081233436,0.0184462396051686
"LFxTRC5497",0.00840301973445917,0.0143954420000768,-0.010700889371113
"LFxTRC5499",-0.000375990413902832,0.0233468831853345,0.0094470169307521
"LFxTRC5500",0.0485190526835529,0.00807506036406862,-0.00551647338505035
"LFxTRC5501",0.00969815609099397,-0.0291069235286986,0.0106800655913035
"LFxTRC5502",0.00385349330126326,-0.00347963056058994,-0.00780455428342644
"LFxTRC5503",0.036672763560739,-0.0186578726387215,-0.0126748539667401
"LFxTRC5507",-0.0154826702435389,-0.0385739646672098,-0.00487620533613008
"LFxTRC5508",0.0373812239122745,-0.00312921160361882,-0.0192740103027564
"LFxTRC5509",0.0116645005579684,-0.0483726385434321,0.00814907293960111
"LFxTRC5510",0.0106980187544109,0.00869057600923399,-0.0140536240000804
"LFxTRC5511",0.0146083017204452,0.0145846007644826,-0.00716936154157241
"LFxTRC5512",0.0211082807358032,-0.00110884621051264,-0.0118219978749
"LFxTRC5513",0.00491763764523957,-0.0273585673664097,-0.00244190748505769
"LFxTRC5514",-0.00378791611438401,0.0142760826176377,0.00678254496318431
"LFxTRC5515",-0.00225670655572392,-0.00604718195446641,-0.0312289962863295
"LFxTRC5516",-0.0117398284722049,-0.0227792264910334,0.000670971514873781
"LFxTRC5517",0.0227485747580849,0.0222698946271452,-0.0167135382419621
"LFxTRC5518",0.0350314572655531,0.0360667348809593,-0.0168593920739689
"LFxTRC5519",-0.040693868151603,0.0141761410466748,0.00686352874272446
"LFxTRC5520",-0.00390922910764722,-0.0604158668841452,0.0057585528911675
"LFxTRC5521",-0.0126426980397412,0.0210625840917081,0.0149126715193264
"LFxTRC5522",-0.00148095759270915,-0.0205657759522324,-0.00782498907150802
"LFxTRC5523",-0.0136024372874587,0.004398371434927,-0.0230902123282662
"LFxTRC5525",0.0269670844955251,-0.00182820766265695,0.00650535551681693
"LFxTRC5526",0.0256351630629142,-0.0106625583637099,-0.00418310125407205
"LFxTRC5527",0.0071778654335479,-0.025675830826093,0.0085699706405693
"LFxTRC5528",0.00745205489015079,0.0097689036584411,0.00503305723334847
"LFxTRC5529",-0.00861255561925026,-0.00884221337368439,-0.0251713141410316
"LFxTRC5530",-0.0301190050185917,0.0123381106584695,-0.025610135262402
"LFxTRC5531",0.00489000408734092,-0.0243890308672623,0.0353176402959767
"LFxTRC5532",-0.0319932783301041,-0.0205813331249954,-0.00364829962768602
"LFxTRC5533",-0.0116861684123938,0.00784242203385632,-0.018595713100062
"LFxTRC5534",-0.00221706495973263,-0.000820974270421831,-0.0390196534757186
"LFxTRC5535",-0.0149203429186301,-0.0154567901630507,-0.00666262104619761
"LFxTRC5536",0.0184777395367713,-0.0143333671795382,-0.00563129638135813
"LFxTRC5537",0.00675063663269238,0.000829861423510755,-0.0004540230027489
"LFxTRC5538",0.0534057999556672,0.0102427099447901,-0.0153016705802125
"LFxTRC5539",-0.0268897293592999,-0.00464485346485873,0.0055066032282598
"LFxTRC5540",0.0300323037345267,0.0169071392639412,-0.0113726869787108
"LFxTRC5541",0.00105910377673091,-7.47094088677916e-05,0.0113842291270555
"LFxTRC5542",-0.00460227956936252,0.00818907437061326,0.0165864136382543
"LFxTRC5543",-0.00245711257781042,0.0316264818195139,0.0162789033180326
"LFxTRC5544",0.000776637419837425,-0.00968776324409549,-0.00488813291269322
"LFxTRC5545",-0.0222885659321411,-0.0127011138141628,0.0011151256141644
"LFxTRC5546",-0.0152692003209444,0.010994566773599,0.00825378370026008
"LFxTRC5547",0.0437687267438026,-0.000697814880807735,-0.00453381644087515
"LFxTRC5548",-0.0316182416060625,0.0386632830712161,0.00681620610708785
"LFxTRC5549",0.00666980266303723,0.00647815188182169,0.0269809224384848
"LFxTRC5550",-0.0485194883533722,0.00892762716106197,-0.0160450571827466
"LFxTRC5551",0.0159661678995941,-0.00275435186683834,0.0143524713056818
"LFxTRC5552",0.0265468890603004,-0.0193328855258457,0.00317003441690829
"LFxTRC5553",-0.0143509290558489,0.0136851798742029,-0.0136862194486965
"LFxTRC5554",0.0101091145650324,-0.0210620093461317,-0.011819040891566
"LFxTRC5555",0.0286744060263094,0.0124343090273413,-0.0160416526965584
"LFxTRC5556",0.0300129024966013,-0.00924634286146156,-0.00277698287306151
"LFxTRC5557",0.00535152120748235,-0.00211111791605199,0.00368230757633437
"LFxTRC5558",0.0266406242363589,-0.00272935020324142,-0.0140180864860908
"LFxTRC5559",-0.00589770463913348,0.0149441492253202,0.00588416762695104
"LFxTRC5560",0.0217501351989523,-0.00677601585123998,0.00840613916459236
"LFxTRC5561",-0.0180193665136919,-0.0161763375918808,-0.0198043737101926
"LFxTRC5562",0.0354237931509415,0.00482173473363386,0.0041668919860331
"LFxTRC5563",-0.00269942479921689,-0.0159830834930017,-0.0155355882586812
"LFxTRC5564",0.0448845528188581,0.00228205673098965,-0.0250127618211975
"LFxTRC5565",0.0455966528515525,-0.0118727408497396,-0.00125088281083978
"LFxTRC5566",0.0209705656734892,0.0323015830463988,-0.00666829967675451
"LFxTRC5567",0.0154360751250946,0.00185349993679969,-0.0114654965569246
"LFxTRC5568",0.020207144639705,-0.00737450189154418,0.0169230336815194
"LFxTRC5569",0.0524831449899916,-0.00954234317821535,0.0180750601563941
"LFxTRC5570",0.0128339346124188,0.00953982358602455,0.00690475155724346
"LFxTRC5571",0.0530966821147758,-0.0192236611464407,-0.0190939898872573
"LFxTRC5572",0.0399560487329949,-0.0198390541218386,-0.0119932430375721
"LFxTRC5573",0.00400208164555954,-0.0482513352478616,-0.0136279379203818
"LFxTRC5574",0.0145178532467638,-0.0429557352179479,-0.0174154327109344
"LFxTRC5575",0.0131332009718053,0.0155458312635433,-0.0284387451473328
"LFxTRC5576",0.0156670867107016,-0.0136205197687537,-0.00416528222531317
