"","Comp1","Comp2","Comp3"
"LFxTRC5613",-0.0415405718223123,-0.0161151725883865,-0.00702166448527336
"LFxTRC5614",-0.0127468627286147,0.0228091004431242,0.00487721299070619
"LFxTRC5615",-0.0132230301647689,0.000253595165472249,-0.000160241699469006
"LFxTRC5616",-0.0146454660457409,0.0318627225369494,0.00181519824295003
"LFxTRC5617",-0.00549931109194137,0.00974056750281689,-0.00100853896974939
"LFxTRC5620",0.00598291456677785,-0.0360795424617781,-0.00287708259069317
"LFxTRC5621",-0.0637152536151101,-0.00274934815762422,0.00984239831943576
"LFxTRC5623",0.0220422740278611,-0.0127779054079209,-0.00801833740163535
"LFxTRC5010",-0.000419262377116226,-0.00085041753721985,0.00101001270566836
"LFxTRC5012",-0.00631785754683689,-0.00547473331209032,-0.00524279985231976
"LFxTRC5013",-0.0187560909896233,-0.0092224950193207,-0.0108894871541085
"LFxTRC5014",-0.0306295883709333,0.00214958965828511,-0.00102235539721085
"LFxTRC5015",0.0188580046359194,0.00279840524052952,0.0404997148570387
"LFxTRC5016",0.0150840966098586,0.00321006343036024,0.0099302658501091
"LFxTRC5017",0.0431841283480607,0.00631697928716194,0.036480271743474
"LFxTRC5018",0.0465088799449834,0.0363960597470928,0.0126232617872018
"LFxTRC5019",0.0374946258847948,-0.010292585396081,-0.00607194197721656
"LFxTRC5021",0.0309573658217924,0.0295096103394004,0.033298540935023
"LFxTRC5022",-0.00727090109013921,0.00829466061709616,0.00493899120706664
"LFxTRC5025",0.033566474776384,0.0020949653185928,-0.00216024493172414
"LFxTRC5030",0.0207548916002824,0.0308774105216281,-0.0128768028384479
"LFxTRC5031",0.0144316720687753,0.00656395570296743,0.0188922895709261
"LFxTRC5032",-0.0125435734514192,0.021550880572397,-0.00255774269856519
"LFxTRC5033",0.0169029304220987,-0.000523231200067163,0.008502831174316
"LFxTRC5034",0.000577927900032855,0.013238813974657,-0.0107299178896287
"LFxTRC5035",-0.00997364411635784,-0.0115487890887691,-0.00713218643397535
"LFxTRC5036",0.010791581761303,0.00332687622570348,-0.0164699151275636
"LFxTRC5037",0.00105162598057064,-0.0300450878105508,0.00745610933475601
"LFxTRC5038",0.00267340457258963,-0.00560745016785954,0.0186332388184094
"LFxTRC5039",-0.0230377567619743,-0.00663389486984891,-0.0146971233736757
"LFxTRC5040",-0.00514717758327241,0.0046548617336176,0.00222728512610387
"LFxTRC5041",0.00773513979712229,-0.018241686792909,0.00439761141630036
"LFxTRC5042",0.0382956991897872,0.0126794750813932,-0.00541106291376352
"LFxTRC5046",-0.0344581590906414,0.000449049999423646,-0.00218645687677165
"LFxTRC5047",-0.0660845960098837,0.00796867127625479,-0.00315038267498575
"LFxTRC5048",-0.0404075173877187,-0.0193227354709538,-0.0042900260019592
"LFxTRC5049",0.00132276817399369,0.0051318281309265,2.52835591598963e-05
"LFxTRC5050",0.0052562427244386,-0.00242447635581937,0.0113643259102261
"LFxTRC5051",-0.00217588403825832,0.00617399017812213,0.0161660251315476
"LFxTRC5053",0.0441411319064183,0.00616960045696563,-0.0213173152968791
"LFxTRC5057",0.0124374814383643,-0.0680455594276974,0.0345842947055843
"LFxTRC5058",0.0569653517369277,0.00135205801837135,0.0123823365901527
"LFxTRC5059",0.0128482352410309,-0.0074851657058866,0.0171769230697319
"LFxTRC5061",0.0412021474340812,0.00177722730596551,0.0059426884984881
"LFxTRC5062",-0.00147634137352622,0.0174058284937543,0.00628245780158114
"LFxTRC5064",0.0281305526046877,-0.00148177177183035,0.00287722582409599
"LFxTRC5065",0.0405617996847781,-0.0127624390797846,-0.0141140561579546
"LFxTRC5068",0.00516798204261429,0.0144128531676942,0.00992127212907372
"LFxTRC5069",0.0171268044685282,0.0475321058109898,-0.0068344508957558
"LFxTRC5070",0.043799928819138,-0.00473467212901544,0.00235497400956724
"LFxTRC5072",-0.0387989604045361,-0.0149239935329224,-0.00333773622313968
"LFxTRC5074",-0.0101996801658272,0.0279002297462655,-0.0174718730021639
"LFxTRC5075",0.0480595747600883,0.0166929764271583,0.0152456654894574
"LFxTRC5077",0.0223999258794476,-0.00919158423443405,0.00371166981465653
"LFxTRC5078",-0.0179655242484683,0.0209330645134716,-0.0139921849177274
"LFxTRC5079",0.0186829908981751,0.00504329322930026,-0.00286294107401391
"LFxTRC5080",0.0519556963633621,0.00661936084312536,-0.0325272063299215
"LFxTRC5081",-0.00632640372222804,0.019972010437351,-0.00472895982472508
"LFxTRC5082",0.00198190575665589,0.00840885458056152,-0.0214373725896474
"LFxTRC5083",-0.0148218385202313,0.0102851405232749,0.0302297621579952
"LFxTRC5084",0.0215934581713983,0.00997541238202146,-0.00428781392298451
"LFxTRC5085",0.0104357776911608,0.00772035165284256,0.0144678234399749
"LFxTRC5088",0.0174650477333226,-0.000796421617052567,0.0134154855923936
"LFxTRC5089",-0.0204602336999092,0.0145195846244754,-0.00907047302767411
"LFxTRC5090",0.0241611080788191,0.0209979271655606,0.0285739024289335
"LFxTRC5091",0.0272945701995171,0.0318868250628164,0.0153056651467052
"LFxTRC5093",0.0415303555552146,-0.000119692775240183,0.0123393261124717
"LFxTRC5097",0.0119098402131549,-0.00861738179670471,0.0201257929734163
"LFxTRC5099",0.0303677118360074,-0.00457979188636204,0.0131257453329944
"LFxTRC5100",0.0329774612493781,0.0175629946437516,-0.00390841435353574
"LFxTRC5101",-0.0485229285264057,-0.0122432816277526,0.0217880656054571
"LFxTRC5102",0.00514011144731285,0.0467112820748357,0.00638684339452556
"LFxTRC5104",-0.00712151055367425,0.00284604899455454,-0.00145108744309693
"LFxTRC5105",0.0347421893279343,0.0331490358960605,-0.00465716207739349
"LFxTRC5106",0.00759309701990113,0.024658771137461,0.0119847893902383
"LFxTRC5109",0.0115658975189852,-0.00217750285587881,0.00276760071686348
"LFxTRC5111",0.0315505551569089,0.00911704534738675,-0.0071744578817233
"LFxTRC5112",0.0298576938579942,0.0190892350464907,0.0128908753651569
"LFxTRC5114",-0.00353557372173845,0.0113044751665206,-0.00226700094719127
"LFxTRC5117",0.0187820998138653,0.00668869024154545,0.0224404342159671
"LFxTRC5118",-0.012044619331381,0.00454798967670168,-0.00859482447865446
"LFxTRC5119",0.00174962758024514,0.0141453301699905,0.0159315208416483
"LFxTRC5120",0.0420845977003953,0.00880699503306025,0.0214412622998534
"LFxTRC5122",0.00127602702206669,-0.00600801289682093,0.00540975829644211
"LFxTRC5123",-0.0386231292766536,0.0290983850218395,0.00433264651372762
"LFxTRC5124",-0.00767279553360041,0.00746898407153523,-0.00584283243482269
"LFxTRC5125",-0.0674062227246829,0.00950555420325384,0.00197995659347322
"LFxTRC5126",-0.00216075136575632,0.00279279532214843,0.0115629121624772
"LFxTRC5127",0.0360557056578176,-0.00715244320834243,-0.00274707482208203
"LFxTRC5128",0.0152429470082609,0.0353179775117204,0.0195674125449272
"LFxTRC5129",-0.0302055200648078,0.0160586518011219,0.00489932104754419
"LFxTRC5130",-0.017898908687647,-0.0055604116955045,-0.00311592429460293
"LFxTRC5131",-0.000249975125262753,0.010960184507793,0.0013188266883766
"LFxTRC5132",0.0440927216753803,0.0103714676928798,-0.00405976639235113
"LFxTRC5133",0.0202095722449825,0.0380092190892874,0.00243062537742031
"LFxTRC5134",0.0222628448984318,0.0165410072014219,-0.00976530013094463
"LFxTRC5135",0.0245147814129082,0.00469665536308669,0.0272603311698963
"LFxTRC5136",0.023930714479173,-4.26187951830381e-05,0.00885962013257314
"LFxTRC5137",-0.016650413024041,-0.00443804527685934,0.0145735280286676
"LFxTRC5138",-0.00973380629118254,0.014067751120979,-0.00329789793828156
"LFxTRC5139",0.00469818000681762,0.0143155167882653,-0.00787905064047416
"LFxTRC5140",0.03244347663921,-0.00368327907695104,0.00400758695025257
"LFxTRC5141",0.00896384485311563,-0.0174871573712908,-0.00274591172728248
"LFxTRC5142",0.0426864431082195,0.0117452381955464,-0.00467977872402212
"LFxTRC5143",-0.0361775425993475,-0.00824304774823775,-0.0121684023032368
"LFxTRC5164",0.0304345450481981,-0.00572854026159133,-0.0197020864322955
"LFxTRC5165",0.013660024636879,-0.00567671104797722,0.0143311314742267
"LFxTRC5166",0.0348290862538095,0.00362236934777528,-0.0107848680573935
"LFxTRC5167",-0.0199387216698837,0.00829832051391043,-0.0190765560017384
"LFxTRC5168",-0.0283731105320002,0.0454153642021295,0.015754862921382
"LFxTRC5169",0.0264476638925739,-0.0323473755059836,-0.025661084493616
"LFxTRC5170",-0.0251195160909717,0.0145031393326101,-0.0136714867596654
"LFxTRC5171",0.017008392902006,0.0183121515653753,0.0257686803224369
"LFxTRC5172",0.0107597705562715,-0.0254571708248767,0.0116286973141342
"LFxTRC5173",-0.013625707669565,-0.000857201821513679,0.0165203300318648
"LFxTRC5174",0.00200604006062605,0.0263871752560944,-0.00756457902098548
"LFxTRC5175",0.036377308457764,0.00541945043938993,-0.0119600344471527
"LFxTRC5176",0.0235461235717735,0.000712031262969376,-0.00153408400239443
"LFxTRC5177",-0.00320733312511812,0.00711476923569689,-0.0273166783305347
"LFxTRC5178",-0.0134450151424757,0.0286843072419745,-0.0160272740309424
"LFxTRC5179",-0.00512473447794348,0.0130835886830178,-0.00655907627626467
"LFxTRC5180",-0.0136547028183433,0.0257960948460938,-0.0132758904197409
"LFxTRC5181",-0.00276558433253344,0.0119795783606845,-0.0278572832488877
"LFxTRC5182",0.0206882743895249,0.0171198640324481,-0.0176075643685819
"LFxTRC5183",-0.0103687156288387,-0.00266716218375419,-0.00788252686937049
"LFxTRC5184",0.00250704302520559,0.0136960722240996,0.0135567591253123
"LFxTRC5185",0.041899090786175,0.0245927064896507,-0.00734044959963235
"LFxTRC5186",0.0212155472893992,-0.00542363751566277,-0.011236689798537
"LFxTRC5188",-0.0733882686826865,-0.00327163512603631,-0.00480728630386515
"LFxTRC5189",0.0138850293016203,0.00149067189579473,0.0019521475909834
"LFxTRC5190",0.0001953358538398,-0.0236431259367287,-0.0184155825299174
"LFxTRC5191",0.0164597486845858,0.00181439080531639,-0.00492736373383936
"LFxTRC5192",-0.0239030191546116,0.0307560633485099,-0.0268708305714763
"LFxTRC5193",0.0151064516891052,-0.0105937737752526,0.0207530300100393
"LFxTRC5194",-0.0272711132697293,-0.00537724693112,-0.011948398116555
"LFxTRC5195",0.00616228384420406,0.0140647186473123,-0.00400717505240019
"LFxTRC5196",0.0065795788350566,0.0130052430671496,0.00135014190503823
"LFxTRC5197",0.0205551975748048,0.00984606491503842,0.000220350699535828
"LFxTRC5198",-9.63265101776993e-05,-0.00266547439138377,0.0113625315213585
"LFxTRC5199",0.00498109983736811,-0.00504008400065644,0.0417410449100862
"LFxTRC5200",0.0205715042155039,0.00120711340459092,-0.0209716222627413
"LFxTRC5201",0.014008663976349,0.00541675451413463,0.00939019293366234
"LFxTRC5202",0.00914644198511507,0.00310621859411325,-0.00506881661613423
"LFxTRC5203",-0.042317905464988,0.0252590150062084,-0.00844514091179233
"LFxTRC5204",0.0384557034299702,-0.028288546384777,0.00998940774973951
"LFxTRC5205",0.0062974184271035,-0.0247998472867497,0.0267352282838261
"LFxTRC5206",0.0201515306558116,0.0199044005049597,0.000375086932005489
"LFxTRC5207",-0.000383292628061692,-0.010170722486768,0.030078309995475
"LFxTRC5208",-0.00111881683931407,-0.000448287034792874,0.00311061323341619
"LFxTRC5209",0.0144123693101409,0.00472524568480033,0.026460880797063
"LFxTRC5210",0.0140972265336332,0.030328984897844,0.006517140580955
"LFxTRC5285",-0.0153643127644351,0.0161762170742997,0.0061488191226047
"LFxTRC5301",-0.0292442407702568,-0.00217304302261067,-0.00215524099803557
"LFxTRC5305",-0.0274262161426104,0.0125937884803219,0.0303095461855275
"LFxTRC5306",0.00741845726020606,-0.00633871768099261,0.0260764049617876
"LFxTRC5308",0.00129245151010865,0.0129643319337882,0.0284707644059312
"LFxTRC5309",-0.0248346597154275,0.0124347066185836,-0.0173862499660531
"LFxTRC5313",-0.0495983814030443,-0.00198763021823525,0.00885471698979251
"LFxTRC5314",-0.0193900153204972,-0.0217557261133033,0.0259738660825579
"LFxTRC5316",0.0281923051894763,0.000869570499748772,-0.0111285233097002
"LFxTRC5334",-0.0166264421977961,-0.00325487021044771,-0.0138289213189125
"LFxTRC5338",-0.0285587182988936,-0.0121631540435119,0.0124443393862953
"LFxTRC5353",-0.0490638566854703,-0.0157542412179463,0.0253913004857928
"LFxTRC5355",-0.00698022542081545,-0.00256483745463052,0.00609782048206311
"LFxTRC5356",-0.0183667248669276,0.0122322142676548,-0.0113707689499845
"LFxTRC5357",-0.0192117665355221,0.0034695310366502,0.0266854827495995
"LFxTRC5359",-0.0294081220759609,-0.0288177056311142,0.0314929725446079
"LFxTRC5360",0.0351004632911456,-0.0100725398834856,-0.0064976779308489
"LFxTRC5361",0.0376601081707107,-0.001353375514328,-0.0108753001239833
"LFxTRC5362",0.00040312749291156,0.017166003517301,0.00894258326280575
"LFxTRC5363",0.00213562264243335,0.0318428257646934,0.0145946314770006
"LFxTRC5364",0.0224018419528975,-0.0119306029626724,0.00902238525790497
"LFxTRC5365",0.0194681116493212,0.0217295163969633,0.0101425359862392
"LFxTRC5366",-0.0220749513696901,-0.0127469909912445,0.0108703106529824
"LFxTRC5367",0.0221516061101944,-0.0179881251415804,0.0104982384900883
"LFxTRC5368",-0.0725588514300668,0.00951475318482802,6.20723889362813e-05
"LFxTRC5369",-0.00521103738613768,-0.00593155087926004,-0.0135131096707624
"LFxTRC5371",-0.0323958757655625,0.0171454033594822,-0.00688191105555934
"LFxTRC5373",-0.0109507254476017,0.0149469051098766,0.00141672218905318
"LFxTRC5374",-0.0152361359465931,0.00430043815362681,-0.00537351308604668
"LFxTRC5375",-0.0429899640265055,-0.00383001863277074,0.00467998040854995
"LFxTRC5376",-0.017168434438494,-0.0155832414321483,0.0320926562245665
"LFxTRC5377",-0.0204669389508543,0.00655768047498655,0.00507642543388951
"LFxTRC5378",-0.0125856653507975,0.00587864838716608,0.00841999949541405
"LFxTRC5379",-0.0429088988464776,-0.00448716680939854,-0.0100752467738592
"LFxTRC5380",0.0185236578881868,-0.0104733188359191,-0.0211011159951633
"LFxTRC5381",0.025052768999006,0.0072168926729996,-0.0191537522245033
"LFxTRC5382",-0.0201511280998718,0.0138371350306448,0.00837208762372717
"LFxTRC5384",-0.00738425022550089,-0.00330367336526093,-0.0100625050904145
"LFxTRC5385",-0.0178579824487363,-0.0157808346731975,0.0196023985823269
"LFxTRC5386",-0.00077440844510351,-0.0159681518626612,-0.0103693532543963
"LFxTRC5387",-0.0369591831731522,0.0129851549058538,0.00946928220988453
"LFxTRC5388",0.0243452903236211,-0.0265434988575988,-0.00699378435962497
"LFxTRC5389",-0.00653990561688327,0.00543546565950958,-0.00402234344438129
"LFxTRC5390",0.0265194482773953,0.00964328005431073,0.0347720330834597
"LFxTRC5392",0.0384788318479531,-0.0142510014053044,-0.0301728980589838
"LFxTRC5393",0.00732588780723201,0.00927992413158529,-0.0155262750700469
"LFxTRC5394",0.0177272754699432,0.0286407001230295,-0.01116092261495
"LFxTRC5401",-0.0448722553695351,0.0137522702899479,0.0215121846358108
"LFxTRC5402",-0.0287500162440017,0.0053910180007633,0.00288620799751677
"LFxTRC5403",-0.0185556893916236,0.0250257466648409,0.0239382735997892
"LFxTRC5404",0.000884356776139905,-0.0141562658602026,-0.0275554717360479
"LFxTRC5405",0.052608461119965,0.0033432847530325,-0.00797123833054936
"LFxTRC5407",-0.0167691001660498,0.0135094520444532,-0.00565331641821076
"LFxTRC5409",0.0270281140918797,-0.0123873349602976,-0.0240040930413175
"LFxTRC5410",-0.00690026628736171,0.0206095940611966,0.00786023116946321
"LFxTRC5411",0.00410363136827391,-0.00270299251951481,-0.0102390217697858
"LFxTRC5412",0.0283339909252697,0.00669580573269868,0.010438657459046
"LFxTRC5413",-0.0347691138815097,0.00560462926596439,-0.0121809424178858
"LFxTRC5414",-0.0132885391857431,0.00135138168613793,-0.00859056419039178
"LFxTRC5416",0.00787244524498969,0.0167632414608404,0.0368731045367828
"LFxTRC5417",0.0368032835219069,-0.0165289667798401,0.00874156870083683
"LFxTRC5418",0.0492563130107726,-0.00916624461654585,-0.0184290038875348
"LFxTRC5419",0.0221723043167039,-0.000450424658003712,0.0222465086805053
"LFxTRC5420",0.00214870438120685,-0.0164400604055384,0.00294811989000333
"LFxTRC5421",0.0036020229745218,-0.0080073525124492,-0.00854981257728737
"LFxTRC5422",0.0234088070765393,0.00205403833560601,0.0182387248585517
"LFxTRC5424",-0.0296728902065759,0.0124987661676514,0.0211914304640606
"LFxTRC5425",0.00290580012962328,-0.0286336534133492,-0.00306388210165274
"LFxTRC5427",0.00347171908394763,-0.00464278324909827,-0.0120051573126265
"LFxTRC5429",-0.0239662683231081,0.00663050147051288,-0.0127642719446436
"LFxTRC5432",-0.0171005470324632,-0.0218820335937821,0.00259430823287867
"LFxTRC5433",-0.0116078599631705,0.0085667790418462,0.0060574682280282
"LFxTRC5435",-0.0101192872428753,-0.0151980446192695,0.00201393387479531
"LFxTRC5436",-0.031811028848307,-0.00306679283078691,0.0141704767854898
"LFxTRC5437",-0.0691056612877254,0.00277377420234089,0.0184967859567194
"LFxTRC5438",-0.0154954811435147,-0.0224170200734304,0.0108733750661617
"LFxTRC5439",0.0143952823723715,0.019561553341735,0.00288163743900598
"LFxTRC5440",-0.0309317883369437,0.019583464190251,-0.0143878004341578
